id,street,house_no,geom
01034,Am Hangeweiher,1,293533.311 5626874.404
01034,Am Hangeweiher,3,293533.886 5626891.546
01034,Am Hangeweiher,5,293337.88 5627044.164
01034,Am Hangeweiher,23,293373.641 5627084.993
01034,Am Hangeweiher,32,293438.251 5627207.575
01035,Am Hasselholz,8,292325.332 5627217.238
01035,Am Hasselholz,8 a,292313.703 5627212.344
01035,Am Hasselholz,15,292263.328 5627324.78
01035,Am Hasselholz,16,292379.158 5627244.859
01035,Am Hasselholz,18,292393.666 5627250.863
01035,Am Hasselholz,20,292397.82 5627257.607
01035,Am Hasselholz,26,292368.109 5627276.745
02505,Am Hoerfeld,1,300168.997 5626076.957
02505,Am Hoerfeld,2 a,300146.19 5626078.346
02505,Am Hoerfeld,2,300131.318 5626059.402
02505,Am Hoerfeld,3,300179.33 5626085.926
02505,Am Hoerfeld,4,300153.088 5626094.16
02505,Am Hoerfeld,5,300189.636 5626094.957
02505,Am Hoerfeld,6,300161.103 5626110.62
02505,Am Hoerfeld,7,300194.83 5626118.775
02505,Am Hoerfeld,8,300165.483 5626126.806
02505,Am Hoerfeld,9,300198.614 5626121.974
02505,Am Hoerfeld,10,300176.753 5626141.833
01036,Am Höfling,1,295373.332 5627313.84
01036,Am Höfling,2,295382.572 5627296.529
01036,Am Höfling,3,295381.367 5627318.529
01036,Am Höfling,4,295395.489 5627304.043
01036,Am Höfling,5,295397.008 5627328.663
01036,Am Höfling,6,295410.074 5627313.417
01036,Am Höfling,7,295402.922 5627334.096
01036,Am Höfling,8,295414.562 5627316.978
01036,Am Höfling,9,295421.169 5627365.689
01036,Am Höfling,10,295444.329 5627295.357
01036,Am Höfling,14,295504.531 5627269.176
01037,Am Hügel,1,293025.683 5629028.472
01037,Am Hügel,3,293015.852 5629024.022
01037,Am Hügel,5,293006.684 5629022.259
01037,Am Hügel,7,292985.698 5628998.968
01037,Am Hügel,9,292976.937 5628996.284
01037,Am Hügel,19,292914.109 5628943.669
02804,Am Kaninsberg,1,297897.254 5631706.56
02804,Am Kaninsberg,3,297891.538 5631704.33
02804,Am Kaninsberg,4,297865.425 5631669.837
02804,Am Kaninsberg,5,297885.425 5631701.695
02804,Am Kaninsberg,6,297854.649 5631663.831
02804,Am Kaninsberg,7,297873.555 5631696.562
02804,Am Kaninsberg,9,297866.743 5631693.706
02804,Am Kaninsberg,11,297854.204 5631687.967
02804,Am Kaninsberg,13,297847.36 5631685.083
02804,Am Kaninsberg,15,297835.252 5631680.094
02804,Am Kaninsberg,17,297828.436 5631677.244
02804,Am Kaninsberg,19,297816.058 5631672.007
02804,Am Kaninsberg,20,297822.081 5631644.438
02804,Am Kaninsberg,21,297809.344 5631669.117
02804,Am Kaninsberg,22,297811.044 5631648.903
02804,Am Kaninsberg,24,297790.481 5631653.631
02804,Am Kaninsberg,26,297776.835 5631662.733
02846,Am Keilbusch,2,300408.84 5630455.626
02846,Am Keilbusch,4,300424.744 5630469.894
02846,Am Keilbusch,6,300440.563 5630484.505
02846,Am Keilbusch,8,300455.382 5630500.449
02846,Am Keilbusch,10,300470.805 5630513.385
03438,Am Kleebach,1,299280.544 5628401.435
03438,Am Kleebach,3,299281.48 5628407.563
03438,Am Kleebach,4,299312.501 5628431.179
03438,Am Kleebach,4 a,299312.454 5628423.175
03438,Am Kleebach,5,299282.44 5628413.685
03438,Am Kleebach,6,299325.216 5628425.428
03438,Am Kleebach,6 a,299333.052 5628425.582
03438,Am Kleebach,7,299281.924 5628420.148
03438,Am Kleebach,8,299343.507 5628421.26
03438,Am Kleebach,9,299282.87 5628426.138
03438,Am Kleebach,10 a,299335.878 5628439.625
03438,Am Kleebach,10,299341.404 5628432.734
03438,Am Kleebach,11,299283.1 5628439.597
03438,Am Kleebach,12,299307.371 5628447.06
03438,Am Kleebach,13,299284.2 5628446.53
03438,Am Kleebach,14,299309.297 5628463.937
03438,Am Kleebach,15,299280.978 5628461.751
03438,Am Kleebach,19,299272.356 5628494.165
03438,Am Kleebach,21,299275.575 5628502.462
03438,Am Kleebach,23,299274.787 5628516.097
03438,Am Kleebach,24,299308.55 5628517.649
03438,Am Kleebach,25,299277.786 5628526.375
03438,Am Kleebach,26,299308.932 5628541.126
03438,Am Kleebach,28,299302.334 5628548.73
03438,Am Kleebach,29,299280.165 5628554.935
03438,Am Kleebach,30,299300.776 5628561.155
03438,Am Kleebach,31,299281.254 5628561.797
03438,Am Kleebach,32,299302.724 5628576.35
03438,Am Kleebach,33,299284.422 5628578.204
03438,Am Kleebach,34,299304.004 5628584.205
03438,Am Kleebach,36,299306.036 5628597.775
03438,Am Kleebach,37,299281.064 5628612.615
03438,Am Kleebach,38,299305.327 5628603.98
03653,Am Kraftversorgungsturm,1,296424.473 5630422.363
03653,Am Kraftversorgungsturm,3,296471.842 5630379.544
03653,Am Kraftversorgungsturm,5,296467.203 5630326.903
02703,Am Kreuz,1,293038.025 5633142.601
02703,Am Kreuz,2,293020.645 5633125.645
02703,Am Kreuz,3,293052.778 5633124.795
02703,Am Kreuz,4,293033.523 5633111.311
02703,Am Kreuz,5,293075.411 5633132.713
02703,Am Kreuz,6,293040.152 5633104.897
02703,Am Kreuz,7,293087.951 5633143.932
02703,Am Kreuz,8,293050.89 5633093.936
02703,Am Kreuz,9,293101.074 5633125.64
02703,Am Kreuz,10,293063.014 5633080.631
02703,Am Kreuz,11,293088.845 5633113.573
02703,Am Kreuz,12,293078.203 5633070.865
02703,Am Kreuz,13,293076.22 5633102.528
02703,Am Kreuz,14,293091.274 5633056.279
02703,Am Kreuz,15,293097.912 5633075.505
02703,Am Kreuz,16,293093.415 5633032.055
02703,Am Kreuz,17,293121.863 5633086.052
02703,Am Kreuz,19,293145.794 5633084.299
02703,Am Kreuz,21,293135.055 5633059.066
02703,Am Kreuz,23,293115.671 5633058.658
02703,Am Kreuz,25,293115.785 5633030.343
02703,Am Kreuz,27,293109.797 5633013.521
01040,Am Kupferofen,2,297139.845 5627732.893
01040,Am Kupferofen,3,297172.944 5627730.92
01040,Am Kupferofen,4,297134.093 5627736.43
01040,Am Kupferofen,5,297166.859 5627722.77
01040,Am Kupferofen,6,297128.439 5627739.902
01040,Am Kupferofen,7,297157.221 5627713.35
01040,Am Kupferofen,8,297122.794 5627743.364
01040,Am Kupferofen,9,297151.72 5627706.777
01040,Am Kupferofen,10,297116.546 5627747.214
01040,Am Kupferofen,11,297137.078 5627688.674
01040,Am Kupferofen,12,297110.853 5627750.728
01040,Am Kupferofen,13,297118.26 5627667.093
01040,Am Kupferofen,14,297112.292 5627705.645
01040,Am Kupferofen,15,297101.247 5627651.629
01040,Am Kupferofen,16,297106.885 5627709.517
01040,Am Kupferofen,17,297049.049 5627628.646
01040,Am Kupferofen,18,297101.471 5627713.325
01040,Am Kupferofen,19,297033.135 5627621.044
01040,Am Kupferofen,20,297096.04 5627717.158
01040,Am Kupferofen,21 a,296970.22 5627578.917
01040,Am Kupferofen,21,296994.331 5627580.99
01040,Am Kupferofen,22,297090.641 5627720.999
01040,Am Kupferofen,23,296952.911 5627560.392
01040,Am Kupferofen,24,297085.219 5627724.799
01040,Am Kupferofen,25,296947.57 5627555.29
01040,Am Kupferofen,26,297081.329 5627679.782
01040,Am Kupferofen,27,296944.03 5627551.691
01040,Am Kupferofen,27 a,296937.246 5627545.226
01040,Am Kupferofen,28,297074.427 5627685.808
01040,Am Kupferofen,29 a,296919.64 5627528.529
01040,Am Kupferofen,29,296925.379 5627534.009
01040,Am Kupferofen,30,297067.599 5627691.449
01040,Am Kupferofen,31 a,296908.824 5627518.246
01040,Am Kupferofen,31,296914.622 5627523.753
01040,Am Kupferofen,32,297060.831 5627696.858
01040,Am Kupferofen,33,296895.252 5627505.406
01040,Am Kupferofen,34 a,296988.279 5627626.916
01040,Am Kupferofen,34,297033.093 5627663.663
01040,Am Kupferofen,34 b,296950.287 5627591.91
01040,Am Kupferofen,35,296883.609 5627494.551
01040,Am Kupferofen,36,296918.44 5627602.044
01040,Am Kupferofen,37,296872.03 5627483.644
01040,Am Kupferofen,38,296911.583 5627595.501
01040,Am Kupferofen,39,296857.246 5627471.582
01040,Am Kupferofen,40,296905.435 5627589.619
01040,Am Kupferofen,42,296899.618 5627584.089
01040,Am Kupferofen,44,296893.809 5627578.535
01040,Am Kupferofen,46,296888.008 5627572.996
01040,Am Kupferofen,48,296893.099 5627537.162
01040,Am Kupferofen,50,296880.624 5627525.557
01040,Am Kupferofen,52,296867.732 5627513.069
01040,Am Kupferofen,54,296853.931 5627499.826
01040,Am Kupferofen,56,296836.056 5627488.05
01041,Am Lavenstein,3,293784.546 5628223.05
01041,Am Lavenstein,4,293791.258 5628227.279
01041,Am Lavenstein,7,293842.254 5628205.678
01041,Am Lavenstein,8,293843.896 5628195.856
01041,Am Lavenstein,9,293845.348 5628187.148
01041,Am Lavenstein,1/2,293772.697 5628212.033
01041,Am Lavenstein,5/6,293802.037 5628231.291
03494,Am Lütterbüschgen,1,292128.786 5633755.605
03494,Am Lütterbüschgen,2,292106.021 5633751.876
03494,Am Lütterbüschgen,4,292084.383 5633744.744
03494,Am Lütterbüschgen,6,292083.05 5633754.36
03494,Am Lütterbüschgen,8,292061.067 5633757.254
03494,Am Lütterbüschgen,10,292063.696 5633739.929
03494,Am Lütterbüschgen,11,292144.88 5633726.152
03494,Am Lütterbüschgen,12,292066.693 5633715
03494,Am Lütterbüschgen,13,292138.141 5633724.613
03494,Am Lütterbüschgen,14,292084.012 5633717.52
03494,Am Lütterbüschgen,15,292133.791 5633723.719
03494,Am Lütterbüschgen,16,292100.557 5633720.953
03494,Am Lütterbüschgen,17,292129.355 5633722.707
03494,Am Lütterbüschgen,18,292113.103 5633695.931
03494,Am Lütterbüschgen,20,292085.814 5633685.265
03494,Am Lütterbüschgen,21,292163.092 5633719.499
03494,Am Lütterbüschgen,22,292081.052 5633659.972
03494,Am Lütterbüschgen,23,292169.737 5633718.979
03494,Am Lütterbüschgen,24,292097.674 5633663.302
03494,Am Lütterbüschgen,25,292188.411 5633704.302
03494,Am Lütterbüschgen,26,292115.855 5633667.099
03494,Am Lütterbüschgen,33,292186.974 5633685.624
03494,Am Lütterbüschgen,35,292182.158 5633684.599
03494,Am Lütterbüschgen,37,292171.224 5633684.022
03494,Am Lütterbüschgen,39,292159.067 5633686.327
03494,Am Lütterbüschgen,41,292152.99 5633685.062
03494,Am Lütterbüschgen,43,292146.963 5633683.805
03494,Am Lütterbüschgen,45,292140.966 5633682.556
03494,Am Lütterbüschgen,47,292134.889 5633681.281
02805,Am Mühlenteich,1,297786.542 5630559.61
02805,Am Mühlenteich,2,297768.718 5630577.129
02805,Am Mühlenteich,3,297798.549 5630568.391
02805,Am Mühlenteich,4,297772.382 5630579.863
02805,Am Mühlenteich,5,297803.329 5630571.98
02805,Am Mühlenteich,6,297775.931 5630582.501
02805,Am Mühlenteich,7,297811.635 5630580.801
02805,Am Mühlenteich,8,297779.511 5630585.149
02805,Am Mühlenteich,9,297816.477 5630584.448
02805,Am Mühlenteich,10,297789.059 5630592.309
02805,Am Mühlenteich,11,297834.661 5630583.728
02805,Am Mühlenteich,12,297792.693 5630595.024
02805,Am Mühlenteich,13,297846.553 5630593.421
02805,Am Mühlenteich,14,297796.327 5630597.728
02805,Am Mühlenteich,15,297851.432 5630596.977
02805,Am Mühlenteich,16,297799.89 5630600.406
02805,Am Mühlenteich,18,297803.431 5630603.044
02805,Am Mühlenteich,20,297808.282 5630605.419
02805,Am Mühlenteich,22,297814.176 5630608.583
02805,Am Mühlenteich,30,297786.724 5630659.362
01042,Am Neuenhof,1 a,292694.948 5627870.488
01042,Am Neuenhof,1,292696.745 5627880.874
01042,Am Neuenhof,2,292668.44 5627879.166
01042,Am Neuenhof,3,292694.043 5627860.984
01042,Am Neuenhof,4,292666.241 5627872.811
01042,Am Neuenhof,5,292692.241 5627847.446
01042,Am Neuenhof,6,292664.078 5627866.535
01042,Am Neuenhof,7,292687.768 5627829.555
01042,Am Neuenhof,8,292661.02 5627860.583
01042,Am Neuenhof,9,292678.758 5627810.282
01042,Am Neuenhof,10,292658.725 5627854.052
01042,Am Neuenhof,11,292668.489 5627792.357
01042,Am Neuenhof,12,292640.418 5627816.148
01042,Am Neuenhof,13,292656.358 5627775.852
01042,Am Neuenhof,14,292633.431 5627808.221
01042,Am Neuenhof,15,292642.748 5627760.275
01042,Am Neuenhof,16,292629.177 5627802.223
01042,Am Neuenhof,17,292626.409 5627744.511
01042,Am Neuenhof,18,292623.921 5627794.893
01042,Am Neuenhof,19,292612.537 5627732.103
01042,Am Neuenhof,20,292608.503 5627783.976
01042,Am Neuenhof,21,292595.257 5627716.019
01042,Am Neuenhof,22,292604.226 5627778.801
01042,Am Neuenhof,23,292580.246 5627700.782
01042,Am Neuenhof,24,292600.047 5627773.627
01042,Am Neuenhof,25,292567.404 5627689.305
01042,Am Neuenhof,26,292595.892 5627768.489
01042,Am Neuenhof,27,292553.109 5627673.884
01042,Am Neuenhof,28,292591.589 5627763.281
01042,Am Neuenhof,29,292547.222 5627666.383
01042,Am Neuenhof,30,292564.492 5627734.985
01042,Am Neuenhof,31,292538.881 5627656.302
01042,Am Neuenhof,32,292560.242 5627729.953
01042,Am Neuenhof,33,292523.053 5627642.492
01042,Am Neuenhof,34,292555.327 5627725.566
01042,Am Neuenhof,35,292516.743 5627635.592
01042,Am Neuenhof,36,292551.181 5627720.574
01042,Am Neuenhof,37,292509.121 5627625.595
01042,Am Neuenhof,38,292546.974 5627715.495
01042,Am Neuenhof,39,292487.117 5627600.271
01042,Am Neuenhof,40,292535.188 5627706.154
01042,Am Neuenhof,41,292473.942 5627587.087
01042,Am Neuenhof,42,292530.699 5627700.731
01042,Am Neuenhof,43,292460.223 5627571.123
01042,Am Neuenhof,44,292526.567 5627695.714
01042,Am Neuenhof,45,292447.095 5627553.249
01042,Am Neuenhof,46,292521.67 5627691.325
01042,Am Neuenhof,47,292432.668 5627539.933
01042,Am Neuenhof,48,292516.881 5627685.515
01042,Am Neuenhof,49,292421.22 5627525.167
01042,Am Neuenhof,50,292492.681 5627657.682
01042,Am Neuenhof,51,292413.349 5627516.26
01042,Am Neuenhof,52,292487.965 5627651.849
01042,Am Neuenhof,53,292399.324 5627502.042
01042,Am Neuenhof,54,292482.475 5627646.634
01042,Am Neuenhof,55,292392.071 5627492.223
01042,Am Neuenhof,56,292477.675 5627640.714
01042,Am Neuenhof,57,292374.595 5627472.957
01042,Am Neuenhof,60,292459.08 5627612.935
01042,Am Neuenhof,62,292455.684 5627607.385
01042,Am Neuenhof,64,292452.617 5627602.145
01042,Am Neuenhof,66,292447.964 5627597.8
01042,Am Neuenhof,68,292444.878 5627592.469
01042,Am Neuenhof,70,292441.638 5627587.196
01042,Am Neuenhof,72,292436.849 5627582.582
01042,Am Neuenhof,74,292433.864 5627577.278
01042,Am Neuenhof,76,292430.598 5627571.679
01042,Am Neuenhof,78,292406.721 5627544.841
01042,Am Neuenhof,80,292400.776 5627539.115
01042,Am Neuenhof,82,292394.847 5627533.388
01042,Am Neuenhof,84,292369.98 5627525.035
01042,Am Neuenhof,86,292375.123 5627518.7
02506,Am Pannes,2 a,299448.667 5625088.252
02506,Am Pannes,3,299464.341 5625104.321
02506,Am Pannes,4,299429.241 5625112.927
02506,Am Pannes,6,299417.684 5625118.681
02506,Am Pannes,8,299408.119 5625128.618
02506,Am Pannes,10,299401.115 5625144.406
02506,Am Pannes,11,299417.178 5625158.342
02506,Am Pannes,13,299412.298 5625202.091
02506,Am Pannes,15,299406.677 5625197.244
02506,Am Pannes,17,299401.03 5625192.269
02506,Am Pannes,19,299395.361 5625187.254
02907,Am Pannhaus,1,292540.501 5631841.459
02907,Am Pannhaus,2,292534.148 5631862.361
02907,Am Pannhaus,3,292513.487 5631842.538
02907,Am Pannhaus,4,292513.182 5631863.465
